P,S,T,
M,a,x, ,T,e,m,p,e,r,a,t,u,r,e,F,
M,e,a,n, ,T,e,m,p,e,r,a,t,u,r,e,F,
M,i,n, ,T,e,m,p,e,r,a,t,u,r,e,F,
8,7,V,A,
1950-5-20,72,60,47,
1950-5-21,65,54,44,
1950-5-22,72,62,51,
1950-5-23,74,64,55,
1950-5-24,78,67,56,
1950-5-25,82,71,60,
1950-5-26,80,70,59,
1950-5-27,68,62,56,
1950-5-28,81,70,58,
1950-5-29,79,70,62,
1950-5-30,80,70,59,
1950-5-31,75,68,61,
1950-6-1,72,66,61,
1950-6-2,80,70,61,
1950-6-3,83,74,65,
1950-6-4,75,69,63,
1950-6-5,72,61,50,
1950-6-6,80,71,62,
1950-6-7,85,74,64,
1950-6-8,86,74,62,
1950-6-9,87,75,63,
1950-6-10,88,77,66,
1950-6-11,87,74,60,
1950-6-12,78,66,55,
1950-6-13,76,64,53,
1950-6-14,78,69,60,
1950-6-15,87,75,63,
1950-6-16,84,72,61,
1950-6-17,82,74,67,
1950-6-18,86,70,54,
1950-6-19,75,68,62,
1950-6-20,87,78,69,
1950-6-21,92,80,67,
1950-6-22,81,72,64,
1950-6-23,81,73,65,
1950-6-24,87,78,69,
1950-6-25,93,84,74,
1950-6-26,91,80,70,
1950-6-27,93,82,70,
1950-6-28,92,76,59,
1950-6-29,83,72,62,
1950-6-30,77,69,61,
1950-7-1,82,74,65,
1950-7-2,86,75,64,
1950-7-3,93,80,66,
1950-7-4,94,80,67,
1950-7-5,93,79,65,
1950-7-6,88,78,68,
1950-7-7,73,66,60,
1950-7-8,82,70,59,
1950-7-9,80,70,59,
1950-7-10,74,68,61,
1950-7-11,79,72,65,
1950-7-12,86,76,66,
1950-7-13,81,74,68,
1950-7-14,84,76,68,
1950-7-15,75,70,65,
1950-7-16,80,74,67,
1950-7-17,84,76,69,
1950-7-18,90,80,69,
1950-7-19,88,78,69,
1950-7-20,84,76,68,
1950-7-21,90,77,64,
1950-7-22,74,67,60,
1950-7-23,82,72,61,
1950-7-24,78,72,65,
1950-7-25,83,74,65,
1950-7-26,87,77,67,
1950-7-27,74,67,60,
1950-7-28,83,74,65,
1950-7-29,87,76,65,
1950-7-30,88,78,68,
1950-7-31,90,80,71,
1950-8-1,91,81,71,
1950-8-2,87,80,73,
1950-8-3,93,82,70,
1950-8-4,88,75,62,
1950-8-5,86,73,60,
1950-8-6,79,70,61,
1950-8-7,87,72,57,
1950-8-8,82,70,58,
1950-8-9,86,74,62,
1950-8-10,88,76,65,
1950-8-11,86,76,65,
1950-8-12,88,76,64,
1950-8-13,78,69,60,
1950-8-14,79,68,56,
1950-8-15,82,70,59,
1950-8-16,76,68,61,
1950-8-17,82,74,66,
1950-8-18,88,78,67,
1950-8-19,90,80,69,
1950-8-20,87,78,69,
1950-8-21,85,72,60,
1950-8-22,72,66,60,
1950-8-23,76,68,61,
1950-8-24,78,71,64,
1950-8-25,83,75,67,
1950-8-26,84,74,65,
1950-8-27,88,76,64,
1950-8-28,89,78,66,
1950-8-29,92,80,68,
1950-8-30,94,81,68,
1950-8-31,89,78,67,
1950-9-1,88,78,69,
1950-9-2,84,78,72,
1950-9-3,90,80,69,
1950-9-4,91,80,70,
1950-9-5,88,70,53,
1950-9-6,72,61,50,
1950-9-7,76,64,53,
1950-9-8,76,66,56,
1950-9-9,81,71,61,
1950-9-10,72,68,63,
1950-9-11,86,74,62,
1950-9-12,85,75,65,
1950-9-13,74,68,61,
1950-9-14,80,70,61,
1950-9-15,86,72,59,
1950-9-16,76,66,56,
1950-9-17,77,66,54,
1950-9-18,73,65,57,
1950-9-19,75,68,60,
1950-9-20,82,72,62,
1950-9-21,77,71,65,
1950-9-22,73,66,60,
1950-9-23,66,62,58,
1950-9-24,73,58,42,
1950-9-25,55,48,42,
1950-9-26,57,50,43,
1950-9-27,68,57,46,
1950-9-28,63,56,49,
1950-9-29,63,58,53,
1950-9-30,68,62,57,
1950-10-1,65,62,58,
1950-10-2,78,68,59,
1950-10-3,82,70,59,
1950-10-4,84,70,57,
1950-10-5,57,50,44,
1950-10-6,64,52,41,
1950-10-7,66,56,45,
1950-10-8,60,55,50,
1950-10-9,63,61,59,
1950-10-10,71,58,45,
1950-10-11,71,62,54,
1950-10-12,76,66,56,
1950-10-13,69,58,48,
1950-10-14,60,48,37,
1950-10-15,71,59,47,
1950-10-16,71,59,47,
1950-10-17,67,56,46,
1950-10-18,72,62,53,
1950-10-19,80,68,57,
1950-10-20,71,65,59,
1950-10-21,74,60,47,
1950-10-22,71,60,50,
1950-10-23,69,62,55,
1950-10-24,61,56,52,
1950-10-25,57,54,51,
1950-10-26,70,56,43,
1950-10-27,63,51,39,
1950-10-28,62,53,44,
1950-10-29,69,60,51,
1950-10-30,81,68,55,
1950-10-31,83,-49958,-99999,
1950-11-1,85,74,64,
1950-11-2,88,75,62,
1950-11-3,82,70,57,
1950-11-4,79,66,54,
1950-11-5,74,56,39,
1950-11-6,50,42,34,
1950-11-7,64,52,41,
1950-11-8,70,58,45,
1950-11-9,71,58,46,
1950-11-10,75,62,50,
1950-11-11,60,47,34,
1950-11-12,46,36,26,
1950-11-13,46,38,29,
1950-11-14,54,43,32,
1950-11-15,55,44,34,
1950-11-16,63,52,42,
1950-11-17,69,56,44,
1950-11-18,52,43,34,
1950-11-19,56,46,35,
1950-11-20,55,47,39,
1950-11-21,56,43,30,
1950-11-22,44,34,25,
1950-11-23,45,38,30,
1950-11-24,57,46,34,
1950-11-25,54,41,28,
1950-11-26,29,20,10,
1950-11-27,26,22,17,
1950-11-28,42,33,24,
1950-11-29,39,31,23,
1950-11-30,40,34,29,
1950-12-1,45,37,29,
1950-12-2,51,42,34,
1950-12-3,59,48,36,
1950-12-4,64,52,40,
1950-12-5,40,36,31,
1950-12-6,47,38,28,
1950-12-7,44,37,30,
1950-12-8,54,44,33,
1950-12-9,44,36,28,
1950-12-10,44,38,32,
1950-12-11,33,30,28,
1950-12-12,36,30,25,
1950-12-13,34,28,21,
1950-12-14,38,31,24,
1950-12-15,42,34,26,
1950-12-16,42,34,26,
1950-12-17,40,32,24,
1950-12-18,38,28,17,
1950-12-19,31,24,17,
1950-12-20,36,27,18,
1950-12-21,33,26,19,
1950-12-22,37,30,23,
1950-12-23,38,32,26,
1950-12-24,51,44,36,
1950-12-25,60,45,30,
1950-12-26,45,34,22,
1950-12-27,47,30,12,
1950-12-28,27,20,12,
1950-12-29,33,26,19,
1950-12-30,39,35,31,
1950-12-31,45,38,32,
1951-1-1,45,35,25,
1951-1-2,37,30,23,
1951-1-3,47,37,27,
1951-1-4,63,54,46,
1951-1-5,62,47,32,
1951-1-6,53,42,32,
1951-1-7,62,48,35,
1951-1-8,41,30,18,
1951-1-9,33,23,13,
1951-1-10,40,30,20,
1951-1-11,52,42,32,
1951-1-12,54,44,33,
1951-1-13,44,33,22,
1951-1-14,39,32,26,
1951-1-15,45,38,30,
1951-1-16,48,40,31,
1951-1-17,43,34,26,
1951-1-18,62,47,32,
1951-1-19,65,54,44,
1951-1-20,71,57,43,
1951-1-21,66,53,40,
1951-1-22,44,33,22,
1951-1-23,38,28,19,
1951-1-24,40,31,22,
1951-1-25,55,42,30,
1951-1-26,42,30,19,
1951-1-27,36,29,22,
1951-1-28,46,36,26,
1951-1-29,66,55,44,
1951-1-30,53,40,27,
1951-1-31,30,24,19,
1951-2-1,31,26,21,
1951-2-2,44,30,15,
1951-2-3,28,18,7,
1951-2-4,25,17,9,
1951-2-5,36,27,18,
1951-2-6,46,36,26,
1951-2-7,48,40,31,
1951-2-8,45,27,9,
1951-2-9,30,22,14,
1951-2-10,22,18,15,
1951-2-11,33,26,19,
1951-2-12,52,40,29,
1951-2-13,70,60,49,
1951-2-14,74,64,55,
1951-2-15,76,53,30,
1951-2-16,32,30,28,
1951-2-17,35,32,30,
1951-2-18,50,42,34,
1951-2-19,44,40,37,
1951-2-20,46,42,38,
1951-2-21,43,40,38,
1951-2-22,50,44,39,
1951-2-23,52,44,35,
1951-2-24,52,40,28,
1951-2-25,54,46,38,
1951-2-26,69,58,46,
1951-2-27,76,64,52,
1951-2-28,70,57,44,
1951-3-1,55,46,36,
1951-3-2,63,50,37,
1951-3-3,70,55,40,
1951-3-4,41,39,37,
1951-3-5,47,44,41,
1951-3-6,56,48,39,
1951-3-7,59,50,42,
1951-3-8,76,59,42,
1951-3-9,53,44,35,
1951-3-10,55,39,23,
1951-3-11,45,37,29,
1951-3-12,52,40,29,
1951-3-13,52,43,34,
1951-3-14,42,37,32,
1951-3-15,39,33,27,
1951-3-16,48,42,35,
1951-3-17,46,38,30,
1951-3-18,53,44,34,
1951-3-19,39,37,35,
1951-3-20,43,36,30,
1951-3-21,52,44,35,
1951-3-22,63,44,26,
1951-3-23,51,40,30,
1951-3-24,74,60,47,
1951-3-25,63,46,28,
1951-3-26,55,42,29,
1951-3-27,50,40,30,
1951-3-28,62,52,42,
1951-3-29,54,50,46,
1951-3-30,66,60,54,
1951-3-31,69,56,43,
1951-4-1,67,56,45,
1951-4-2,73,62,51,
1951-4-3,54,46,37,
1951-4-4,53,46,38,
1951-4-5,54,48,42,
1951-4-6,63,52,42,
1951-4-7,68,56,44,
1951-4-8,78,64,50,
1951-4-9,51,48,45,
1951-4-10,60,51,42,
1951-4-11,60,51,42,
1951-4-12,70,60,49,
1951-4-13,67,52,37,
1951-4-14,62,53,44,
1951-4-15,68,56,45,
1951-4-16,80,64,49,
1951-4-17,54,45,36,
1951-4-18,55,44,32,
1951-4-19,64,55,46,
1951-4-20,65,51,37,
1951-4-21,63,52,41,
1951-4-22,74,61,48,
1951-4-23,58,52,47,
1951-4-24,67,56,44,
1951-4-25,73,61,49,
1951-4-26,83,71,59,
1951-4-27,84,67,50,
1951-4-28,72,61,50,
1951-4-29,77,66,56,
1951-4-30,88,75,62,
1951-5-1,82,70,58,
1951-5-2,78,66,54,
1951-5-3,89,77,65,
1951-5-4,81,64,48,
1951-5-5,67,58,49,
1951-5-6,57,51,45,
1951-5-7,67,58,48,
1951-5-8,68,60,51,
1951-5-9,78,68,57,
1951-5-10,82,72,61,
1951-5-11,84,70,55,
1951-5-12,76,62,48,
1951-5-13,69,55,41,
1951-5-14,78,63,48,
1951-5-15,77,60,42,
1951-5-16,84,68,53,
1951-5-17,87,70,53,
1951-5-18,88,72,56,
1951-5-19,67,59,51,
1951-5-20,63,58,54,
1951-5-21,77,66,56,
1951-5-22,82,72,62,
1951-5-23,89,78,66,
1951-5-24,79,66,53,
1951-5-25,72,64,56,
1951-5-26,84,74,64,
1951-5-27,80,68,57,
1951-5-28,76,63,50,
1951-5-29,65,59,53,
1951-5-30,70,62,55,
1951-5-31,78,70,61,
1951-6-1,86,70,55,
1951-6-2,90,79,68,
1951-6-3,97,82,68,
1951-6-4,96,80,64,
1951-6-5,88,76,64,
1951-6-6,69,62,55,
1951-6-7,77,68,58,
1951-6-8,81,72,62,
1951-6-9,78,69,60,
1951-6-10,78,70,61,
1951-6-11,75,65,55,
1951-6-12,77,66,56,
1951-6-13,72,64,56,
1951-6-14,72,64,55,
1951-6-15,79,69,59,
1951-6-16,80,69,58,
1951-6-17,81,70,60,
1951-6-18,77,68,60,
1951-6-19,79,70,60,
1951-6-20,82,72,63,
1951-6-21,84,75,66,
1951-6-22,89,78,68,
1951-6-23,90,78,67,
1951-6-24,88,79,70,
1951-6-25,94,86,77,
1951-6-26,93,78,63,
1951-6-27,84,76,67,
1951-6-28,91,78,66,
1951-6-29,92,80,68,
1951-6-30,87,78,68,
1951-7-1,89,78,68,
1951-7-2,86,75,64,
1951-7-3,81,72,62,
1951-7-4,82,74,67,
1951-7-5,90,80,69,
1951-7-6,79,69,59,
1951-7-7,83,74,64,
1951-7-8,85,74,62,
1951-7-9,89,76,62,
1951-7-10,89,76,64,
1951-7-11,93,80,66,
1951-7-12,94,81,68,
1951-7-13,97,84,70,
1951-7-14,89,78,68,
1951-7-15,84,76,69,
1951-7-16,89,78,66,
1951-7-17,92,80,69,
1951-7-18,93,80,68,
1951-7-19,92,78,65,
1951-7-20,88,76,64,
1951-7-21,85,72,60,
1951-7-22,86,78,70,
1951-7-23,94,84,74,
1951-7-24,95,82,69,
1951-7-25,85,76,68,
1951-7-26,83,76,68,
1951-7-27,88,78,69,
1951-7-28,90,81,72,
1951-7-29,90,78,67,
1951-7-30,81,73,65,
1951-7-31,88,78,69,
1951-8-1,91,82,72,
1951-8-2,93,79,65,
1951-8-3,84,75,66,
1951-8-4,84,73,62,
1951-8-5,80,68,57,
1951-8-6,80,68,56,
1951-8-7,77,70,62,
1951-8-8,75,70,64,
1951-8-9,90,80,70,
1951-8-10,93,81,69,
1951-8-11,95,82,70,
1951-8-12,92,82,72,
1951-8-13,92,80,68,
1951-8-14,89,78,67,
1951-8-15,93,82,70,
1951-8-16,93,81,69,
1951-8-17,96,82,68,
1951-8-18,90,78,66,
1951-8-19,86,74,62,
1951-8-20,89,78,66,
1951-8-21,93,80,66,
1951-8-22,95,82,69,
1951-8-23,86,74,61,
1951-8-24,83,70,56,
1951-8-25,81,69,57,
1951-8-26,85,72,59,
1951-8-27,87,74,62,
1951-8-28,74,70,66,
1951-8-29,78,70,63,
1951-8-30,85,74,63,
1951-8-31,89,78,66,
1951-9-1,90,78,67,
1951-9-2,94,82,69,
1951-9-3,93,80,67,
1951-9-4,87,75,63,
1951-9-5,81,71,61,
1951-9-6,80,71,62,
1951-9-7,78,68,58,
1951-9-8,77,64,51,
1951-9-9,75,64,52,
1951-9-10,80,66,52,
1951-9-11,82,72,61,
1951-9-12,87,75,63,
1951-9-13,90,78,66,
1951-9-14,86,76,67,
1951-9-15,74,66,59,
1951-9-16,81,69,57,
1951-9-17,82,71,60,
1951-9-18,70,64,58,
1951-9-19,75,66,58,
1951-9-20,81,70,59,
1951-9-21,85,72,59,
1951-9-22,88,74,59,
1951-9-23,86,76,65,
1951-9-24,87,69,51,
1951-9-25,78,70,61,
1951-9-26,86,71,56,
1951-9-27,72,66,60,
1951-9-28,81,70,60,
1951-9-29,79,60,42,
1951-9-30,68,55,42,
1951-10-1,73,64,55,
1951-10-2,84,71,58,
1951-10-3,89,74,59,
1951-10-4,86,75,64,
1951-10-5,80,74,67,
1951-10-6,95,84,72,
1951-10-7,93,78,62,
1951-10-8,69,60,50,
1951-10-9,65,54,43,
1951-10-10,63,52,40,
1951-10-11,58,52,46,
1951-10-12,66,55,44,
1951-10-13,67,56,44,
1951-10-14,64,56,47,
1951-10-15,67,60,52,
1951-10-16,74,63,52,
1951-10-17,72,62,52,
1951-10-18,75,66,58,
1951-10-19,74,66,57,
1951-10-20,75,61,47,
1951-10-21,57,53,49,
1951-10-22,67,61,55,
1951-10-23,60,58,57,
1951-10-24,67,62,58,
1951-10-25,64,56,47,
1951-10-26,68,56,44,
1951-10-27,74,63,52,
1951-10-28,78,66,54,
1951-10-29,75,58,41,
1951-10-30,60,53,46,
1951-10-31,56,52,49,
1951-11-1,63,52,42,
1951-11-2,48,42,36,
1951-11-3,39,36,34,
1951-11-4,43,34,25,
1951-11-5,50,38,26,
1951-11-6,49,38,27,
1951-11-7,49,40,31,
1951-11-8,65,49,33,
1951-11-9,47,38,30,
1951-11-10,56,46,36,
1951-11-11,66,55,44,
1951-11-12,68,53,38,
1951-11-13,56,49,42,
1951-11-14,65,54,44,
1951-11-15,69,58,47,
1951-11-16,67,59,51,
1951-11-17,71,54,37,
1951-11-18,50,38,26,
1951-11-19,38,29,20,
1951-11-20,34,28,21,
1951-11-21,37,29,21,
1951-11-22,45,36,27,
1951-11-23,57,47,37,
1951-11-24,69,58,47,
1951-11-25,55,41,27,
1951-11-26,45,36,28,
1951-11-27,57,44,32,
1951-11-28,42,32,22,
1951-11-29,44,36,27,
1951-11-30,54,43,32,
1951-12-1,60,44,28,
1951-12-2,66,49,32,
1951-12-3,66,48,30,
1951-12-4,55,49,43,
1951-12-5,57,51,45,
1951-12-6,65,56,47,
1951-12-7,70,60,51,
1951-12-8,70,64,59,
1951-12-9,65,60,54,
1951-12-10,67,52,37,
1951-12-11,50,40,31,
1951-12-12,48,40,31,
1951-12-13,43,36,28,
1951-12-14,38,30,21,
1951-12-15,47,34,22,
1951-12-16,30,19,8,
1951-12-17,21,14,8,
1951-12-18,31,20,9,
1951-12-19,42,32,22,
1951-12-20,36,28,21,
1951-12-21,43,32,21,
1951-12-22,54,40,27,
1951-12-23,40,34,27,
1951-12-24,46,38,31,
1951-12-25,55,44,33,
1951-12-26,49,40,32,
1951-12-27,54,40,27,
1951-12-28,34,26,19,
1951-12-29,34,29,24,
1951-12-30,45,37,29,
1951-12-31,58,50,43,
1952-1-1,49,46,44,
1952-1-2,74,58,41,
1952-1-3,57,50,42,
1952-1-4,46,38,29,
1952-1-5,38,34,29,
1952-1-6,46,37,28,
1952-1-7,33,30,26,
1952-1-8,43,34,26,
1952-1-9,41,34,26,
1952-1-10,57,48,38,
1952-1-11,38,32,27,
1952-1-12,47,38,28,
1952-1-13,48,41,34,
1952-1-14,57,46,36,
1952-1-15,70,59,48,
1952-1-16,74,60,46,
1952-1-17,64,51,38,
1952-1-18,56,48,39,
1952-1-19,57,44,32,
1952-1-20,51,44,37,
1952-1-21,63,46,29,
1952-1-22,45,36,28,
1952-1-23,40,34,29,
1952-1-24,43,33,23,
1952-1-25,40,32,23,
1952-1-26,46,36,26,
1952-1-27,59,52,45,
1952-1-28,57,51,45,
1952-1-29,45,32,20,
1952-1-30,28,20,12,
1952-1-31,30,22,15,
1952-2-1,43,30,17,
1952-2-2,65,51,37,
1952-2-3,63,52,40,
1952-2-4,45,42,40,
1952-2-5,51,45,39,
1952-2-6,45,37,29,
1952-2-7,48,40,31,
1952-2-8,45,36,26,
1952-2-9,58,45,32,
1952-2-10,50,43,36,
1952-2-11,61,51,41,
1952-2-12,55,42,30,
1952-2-13,55,46,36,
1952-2-14,56,43,30,
1952-2-15,40,34,27,
1952-2-16,41,34,28,
1952-2-17,35,32,28,
1952-2-18,52,42,33,
1952-2-19,53,43,33,
1952-2-20,57,43,29,
1952-2-21,50,42,33,
1952-2-22,51,40,28,
1952-2-23,46,36,26,
1952-2-24,43,36,30,
1952-2-25,40,34,28,
1952-2-26,48,37,26,
1952-2-27,36,32,27,
1952-2-28,51,42,33,
1952-2-29,63,52,42,
1952-3-1,55,43,31,
1952-3-2,40,34,27,
1952-3-3,40,36,31,
1952-3-4,35,34,32,
1952-3-5,41,36,31,
1952-3-6,48,38,27,
1952-3-7,47,36,25,
1952-3-8,43,35,27,
1952-3-9,47,38,28,
1952-3-10,48,39,30,
1952-3-11,61,48,34,
1952-3-12,64,50,36,
1952-3-13,61,48,35,
1952-3-14,70,56,42,
1952-3-15,50,39,28,
1952-3-16,45,36,28,
1952-3-17,43,36,30,
1952-3-18,54,43,32,
1952-3-19,54,46,37,
1952-3-20,61,50,40,
1952-3-21,79,66,53,
1952-3-22,87,72,56,
1952-3-23,79,62,46,
1952-3-24,67,57,47,
1952-3-25,49,38,28,
1952-3-26,55,46,36,
1952-3-27,66,52,39,
1952-3-28,63,48,34,
1952-3-29,53,44,36,
1952-3-30,60,46,32,
1952-3-31,60,49,38,
1952-4-1,63,55,47,
1952-4-2,71,60,49,
1952-4-3,68,54,41,
1952-4-4,65,56,46,
1952-4-5,66,60,53,
1952-4-6,70,54,39,
1952-4-7,50,42,34,
1952-4-8,55,42,29,
1952-4-9,50,42,35,
1952-4-10,62,50,37,
1952-4-11,72,62,53,
1952-4-12,69,57,45,
1952-4-13,58,50,43,
1952-4-14,59,52,44,
1952-4-15,73,58,43,
1952-4-16,55,47,39,
1952-4-17,62,53,44,
1952-4-18,74,64,55,
1952-4-19,79,70,60,
1952-4-20,84,72,61,
1952-4-21,88,76,65,
1952-4-22,87,74,60,
1952-4-23,94,78,63,
1952-4-24,91,70,48,
1952-4-25,48,46,43,
1952-4-26,48,46,45,
1952-4-27,51,49,47,
1952-4-28,55,53,51,
1952-4-29,60,55,50,
1952-4-30,71,62,54,
1952-5-1,82,68,54,
1952-5-2,82,67,52,
1952-5-3,87,67,47,
1952-5-4,77,64,51,
1952-5-5,80,68,56,
1952-5-6,87,72,58,
1952-5-7,85,71,57,
1952-5-8,78,65,52,
1952-5-9,74,62,49,
1952-5-10,75,65,55,
1952-5-11,70,64,58,
1952-5-12,70,58,46,
1952-5-13,63,52,41,
1952-5-14,65,56,47,
1952-5-15,76,66,56,
1952-5-16,83,72,62,
1952-5-17,84,68,53,
1952-5-18,78,67,56,
1952-5-19,67,60,52,
1952-5-20,61,56,50,
1952-5-21,67,60,53,
1952-5-22,75,62,50,
1952-5-23,80,69,58,
1952-5-24,81,70,58,
1952-5-25,71,64,57,
1952-5-26,83,72,61,
1952-5-27,78,68,57,
1952-5-28,80,69,58,
1952-5-29,86,74,63,
1952-5-30,83,69,55,
1952-5-31,67,62,56,
1952-6-1,70,64,58,
1952-6-2,85,72,59,
1952-6-3,79,68,56,
1952-6-4,84,76,68,
1952-6-5,88,76,65,
1952-6-6,85,75,65,
1952-6-7,94,84,75,
1952-6-8,92,78,64,
1952-6-9,89,80,72,
1952-6-10,93,80,67,
1952-6-11,88,78,68,
1952-6-12,80,68,57,
1952-6-13,76,68,59,
1952-6-14,84,72,60,
1952-6-15,88,78,67,
1952-6-16,90,80,70,
1952-6-17,93,82,72,
1952-6-18,92,80,69,
1952-6-19,90,80,70,
1952-6-20,95,80,65,
1952-6-21,82,72,63,
1952-6-22,70,66,61,
1952-6-23,78,70,63,
1952-6-24,80,74,67,
1952-6-25,90,81,72,
1952-6-26,98,88,78,
1952-6-27,100,90,79,
1952-6-28,99,84,70,
1952-6-29,94,84,74,
1952-6-30,97,82,68,
1952-7-1,87,72,56,
1952-7-2,77,66,54,
1952-7-3,81,72,63,
1952-7-4,89,78,68,
1952-7-5,91,79,67,
1952-7-6,85,76,67,
1952-7-7,85,77,69,
1952-7-8,84,76,69,
1952-7-9,83,76,68,
1952-7-10,83,72,61,
1952-7-11,80,71,62,
1952-7-12,84,74,64,
1952-7-13,88,77,66,
1952-7-14,90,78,67,
1952-7-15,91,78,65,
1952-7-16,93,81,69,
1952-7-17,90,80,70,
1952-7-18,92,82,72,
1952-7-19,93,84,76,
1952-7-20,93,84,74,
1952-7-21,93,85,77,
1952-7-22,98,88,79,
1952-7-23,98,88,77,
1952-7-24,99,86,72,
1952-7-25,90,77,64,
1952-7-26,87,76,65,
1952-7-27,90,81,72,
1952-7-28,92,82,73,
1952-7-29,99,88,78,
1952-7-30,97,83,69,
1952-7-31,92,80,67,
1952-8-1,86,76,66,
1952-8-2,88,76,65,
1952-8-3,85,76,67,
1952-8-4,91,80,68,
1952-8-5,90,80,69,
1952-8-6,90,80,69,
1952-8-7,81,74,68,
1952-8-8,84,74,64,
1952-8-9,77,71,65,
1952-8-10,78,73,68,
1952-8-11,89,78,68,
1952-8-12,89,79,69,
1952-8-13,87,80,73,
1952-8-14,90,78,66,
1952-8-15,87,77,67,
1952-8-16,89,80,70,
1952-8-17,88,76,65,
1952-8-18,90,78,66,
1952-8-19,88,78,69,
1952-8-20,85,75,65,
1952-8-21,86,76,67,
1952-8-22,81,75,69,
1952-8-23,85,69,53,
1952-8-24,75,64,52,
1952-8-25,79,67,55,
1952-8-26,82,70,57,
1952-8-27,85,72,59,
1952-8-28,84,74,64,
1952-8-29,82,73,64,
1952-8-30,82,76,69,
1952-8-31,92,82,71,
1952-9-1,83,75,67,
1952-9-2,90,80,69,
1952-9-3,89,74,59,
1952-9-4,75,66,56,
1952-9-5,75,65,55,
1952-9-6,79,68,56,
1952-9-7,84,74,63,
1952-9-8,71,64,58,
1952-9-9,65,58,52,
1952-9-10,75,64,52,
1952-9-11,79,68,57,
1952-9-12,84,73,62,
1952-9-13,90,78,67,
1952-9-14,94,82,70,
1952-9-15,95,80,65,
1952-9-16,77,68,60,
1952-9-17,82,72,62,
1952-9-18,83,72,61,
1952-9-19,83,74,66,
1952-9-20,73,64,56,
1952-9-21,76,66,56,
1952-9-22,77,66,54,
1952-9-23,61,56,50,
1952-9-24,73,63,53,
1952-9-25,72,62,51,
1952-9-26,75,64,52,
1952-9-27,80,66,53,
1952-9-28,73,62,51,
1952-9-29,79,68,56,
1952-9-30,78,68,57,
1952-10-1,87,73,59,
1952-10-2,84,73,62,
1952-10-3,85,66,46,
1952-10-4,61,52,42,
1952-10-5,71,59,47,
1952-10-6,80,66,52,
1952-10-7,81,64,48,
1952-10-8,54,49,44,
1952-10-9,55,49,43,
1952-10-10,47,46,45,
1952-10-11,50,48,46,
1952-10-12,57,52,47,
1952-10-13,67,57,47,
1952-10-14,78,66,54,
1952-10-15,82,66,51,
1952-10-16,78,66,55,
1952-10-17,70,58,45,
1952-10-18,67,56,45,
1952-10-19,74,60,46,
1952-10-20,71,56,40,
1952-10-21,46,36,27,
1952-10-22,57,47,37,
1952-10-23,68,56,45,
1952-10-24,73,62,52,
1952-10-25,78,66,53,
1952-10-26,72,54,36,
1952-10-27,63,52,41,
1952-10-28,74,60,47,
1952-10-29,58,46,35,
1952-10-30,51,42,33,
1952-10-31,65,52,40,
1952-11-1,75,62,49,
1952-11-2,73,64,54,
1952-11-3,75,64,54,
1952-11-4,72,54,36,
1952-11-5,51,44,38,
1952-11-6,63,54,44,
1952-11-7,65,51,37,
1952-11-8,50,40,31,
1952-11-9,51,44,38,
1952-11-10,65,54,42,
1952-11-11,44,40,37,
1952-11-12,44,38,32,
1952-11-13,57,47,37,
1952-11-14,60,49,38,
1952-11-15,65,56,46,
1952-11-16,63,56,48,
1952-11-17,73,63,53,
1952-11-18,74,62,50,
1952-11-19,52,50,49,
1952-11-20,59,54,49,
1952-11-21,60,58,56,
1952-11-22,57,48,40,
1952-11-23,51,44,37,
1952-11-24,55,47,39,
1952-11-25,58,48,38,
1952-11-26,58,51,44,
1952-11-27,58,50,42,
1952-11-28,49,39,29,
1952-11-29,43,32,20,
1952-11-30,40,32,25,
1952-12-1,38,31,24,
1952-12-2,38,32,26,
1952-12-3,32,29,26,
1952-12-4,43,36,28,
1952-12-5,40,38,35,
1952-12-6,43,40,38,
1952-12-7,52,41,30,
1952-12-8,50,42,34,
1952-12-9,46,39,32,
1952-12-10,50,42,33,
1952-12-11,58,48,37,
1952-12-12,40,34,27,
1952-12-13,50,41,32,
1952-12-14,42,34,25,
1952-12-15,39,30,20,
1952-12-16,37,31,25,
1952-12-17,52,44,36,
1952-12-18,60,51,42,
1952-12-19,59,46,34,
1952-12-20,42,36,30,
1952-12-21,38,35,32,
1952-12-22,48,42,37,
1952-12-23,42,39,36,
1952-12-24,45,40,36,
1952-12-25,58,46,35,
1952-12-26,52,42,33,
1952-12-27,50,42,34,
1952-12-28,49,34,18,
1952-12-29,34,26,18,
1952-12-30,48,38,27,
1952-12-31,56,44,31,
1953-1-1,38,34,31,
1953-1-2,50,40,30,
1953-1-3,51,42,32,
1953-1-4,43,37,31,
1953-1-5,36,28,20,
1953-1-6,37,28,19,
1953-1-7,43,37,31,
1953-1-8,36,33,30,
1953-1-9,37,34,30,
1953-1-10,39,36,33,
1953-1-11,39,36,34,
1953-1-12,45,38,32,
1953-1-13,44,37,30,
1953-1-14,60,48,36,
1953-1-15,60,51,42,
1953-1-16,67,56,44,
1953-1-17,71,51,31,
1953-1-18,44,38,31,
1953-1-19,60,52,43,
1953-1-20,67,55,43,
1953-1-21,57,48,38,
1953-1-22,43,40,38,
1953-1-23,56,44,33,
1953-1-24,57,46,34,
1953-1-25,65,48,32,
1953-1-26,44,34,25,
1953-1-27,44,36,28,
1953-1-28,55,43,31,
1953-1-29,54,40,27,
1953-1-30,47,36,24,
1953-1-31,55,42,29,
1953-2-1,62,50,39,
1953-2-2,62,41,20,
1953-2-3,42,32,23,
